"id","name","description","price","price_category","category","flowers","seasonality","occasion","url"
"xof_mono_duo_088","Bouquet ""Summer Watercolor""","A light 'Summer Watercolor' bouquet with hydrangea and chrysanthemum.","990","Mid-Range","MONO/DUO bouquets","Hydrangea / chrysanthemum","All-Season","General","https://xoflowers.md/bouquet-summer-watercolor/"
"xof_mono_duo_089","Monobouquet of Gypsophila","A versatile monobouquet made of gypsophila, available in various sizes.","650","Budget","MONO/DUO bouquets","Gypsophila","All-Season","General","https://xoflowers.md/monobouquet-of-gypsophila/"
"xof_mono_duo_090","Bouquet ""The promise of love""","A romantic bouquet symbolizing the promise of love, with hydrangea and rose.","3150","Premium","MONO/DUO bouquets","Hydrangea / rose","All-Season","General","https://xoflowers.md/bouquet-the-promise-of-love-mono-duo/"
"xof_mono_duo_091","Bouquet ""Tender May""","A tender May-inspired bouquet with hydrangea and statice.","1400","Mid-Range","MONO/DUO bouquets","Hydrangea / Statice","All-Season","General","https://xoflowers.md/bouquet-tender-may/"
"xof_mono_duo_092","Bouquet Chrysanthemum","A classic bouquet composed solely of chrysanthemums, available in various quantities.","680","Budget","MONO/DUO bouquets","Chrysanthemum","All-Season","General","https://xoflowers.md/bouquet-chrysanthemum/"
"xof_mono_duo_093","Bouquet ""Sugar candy""","Sweet 'Sugar Candy' bouquet with roses and germini.","1300","Mid-Range","MONO/DUO bouquets","Roses / germini","All-Season","General","https://xoflowers.md/bouquet-sugar-candy/"
"xof_mono_duo_094","Bouquet ""For a lady""","A charming bouquet suitable 'For a Lady', featuring Pink Mondial roses.","750","Budget","MONO/DUO bouquets","Roses Pink Mondial","All-Season","General","https://xoflowers.md/bouquet-for-a-lady/"
"xof_mono_duo_095","Monobouquet of Ecuadorian roses","A stunning monobouquet of Ecuadorian roses and eucalyptus, available in various quantities.","1000","Mid-Range","MONO/DUO bouquets","Ecuadorian roses / Eucalypt","All-Season","General","https://xoflowers.md/monobouquet-of-ecuadorian-roses/"
"xof_mono_duo_096","Bouquet of alstroemeria","Bright and cheerful alstroemeria bouquet, available in various quantities.","600","Budget","MONO/DUO bouquets","Alstroemeria","All-Season","General","https://xoflowers.md/bouquet-of-alstroemeria/"
"xof_mono_duo_097","Bouquet of white alstroemeria","Elegant bouquet of white alstroemeria, available in various quantities.","750","Budget","MONO/DUO bouquets","White alstroemeria","All-Season","General","https://xoflowers.md/bouquet-of-white-alstroemeria/"
"xof_mono_duo_098","Roses ""Pink Mondial""","A beautiful bouquet of 'Pink Mondial' roses, available in various quantities.","1600","Mid-Range","MONO/DUO bouquets","Roses Pink Mondial","All-Season","General","https://xoflowers.md/roses-pink-mondial-mono-duo/"
"xof_mono_duo_099","Bouquet ""Love Rising""","Rising love arrangement with Roses Nina and Roses Pink Mondial, available in various quantities.","830","Mid-Range","MONO/DUO bouquets","Roses Nina/ Roses Pink Mondial","All-Season","General","https://xoflowers.md/bouquet-love-rising-mono-duo/"
"xof_mono_duo_100","Monobouquet of colored gypsophila","A vibrant monobouquet made of colored gypsophila, available in various quantities.","900","Mid-Range","MONO/DUO bouquets","Colored gypsophila","All-Season","General","https://xoflowers.md/monobouquet-of-colored-gypsophila-mono-duo/"
"xof_mono_duo_101","Eustoma bouquet","A delicate bouquet composed entirely of eustoma, available in various quantities.","1050","Mid-Range","MONO/DUO bouquets","Eustoma","All-Season","General","https://xoflowers.md/eustoma-bouquet-mono-duo/"
"xof_mono_duo_102","Hydrangea bouquet","A lovely bouquet composed entirely of hydrangea, available in various quantities.","3700","Premium","MONO/DUO bouquets","Hydrangea","All-Season","General","https://xoflowers.md/hydrangea-bouquet-mono-duo-2/"
"xof_mono_duo_103","Bouquet of orchids","An elegant bouquet composed solely of orchids, available in various quantities.","2050","Premium","MONO/DUO bouquets","Orchid","All-Season","General","https://xoflowers.md/bouquet-of-orchids/"
"xof_mono_duo_104","Bouquet of tulips","A cheerful bouquet composed solely of tulips, available in various quantities.","500","Budget","MONO/DUO bouquets","Tulip","All-Season","General","https://xoflowers.md/bouquet-of-tulips/"
"xof_mono_duo_105","Bouquet of pink tulips","A delicate bouquet of pink tulips, available in various quantities.","500","Budget","MONO/DUO bouquets","Tulip","All-Season","General","https://xoflowers.md/bouquet-of-pink-tulips/"
"xof_mono_duo_106","Bouquet of white tulips","A pristine bouquet of white tulips, available in various quantities.","500","Budget","MONO/DUO bouquets","Tulip","All-Season","General","https://xoflowers.md/bouquet-of-white-tulips/"
"xof_mono_duo_107","Bouquet of irises","A striking bouquet composed solely of irises, available in various quantities.","500","Budget","MONO/DUO bouquets","Iris","All-Season","General","https://xoflowers.md/bouquet-of-irises/"
"xof_mono_duo_108","Monobouquet of chrysanthemums","A vibrant monobouquet made of chrysanthemums, available in various quantities.","600","Budget","MONO/DUO bouquets","Chrysanthemum","All-Season","General","https://xoflowers.md/monobouquet-of-chrysanthemums/"
"xof_mono_duo_109","Mono-bouquet of carnations","A classic mono-bouquet composed of carnations, available in various quantities.","650","Budget","MONO/DUO bouquets","Carnation","All-Season","General","https://xoflowers.md/mono-bouquet-of-carnations/"
"xof_mono_duo_110","Monobouquet of gerberas","A cheerful monobouquet featuring gerberas, available in various quantities.","950","Mid-Range","MONO/DUO bouquets","Gerbera","All-Season","General","https://xoflowers.md/monobouquet-of-gerberas/"
"xof_mono_duo_111","Monobouquet of white gerberas","A pristine monobouquet composed of white gerberas, available in various quantities.","950","Mid-Range","MONO/DUO bouquets","White gerbera","All-Season","General","https://xoflowers.md/monobouquet-of-white-gerberas/"
"xof_mono_duo_112","Monobouquet of white eustoma","An elegant monobouquet composed of white eustoma, available in various quantities.","750","Budget","MONO/DUO bouquets","White eustoma","All-Season","General","https://xoflowers.md/monobouquet-of-white-eustoma/"
"xof_mono_duo_113","Bouquet of white orchids","A sophisticated bouquet composed of white orchids, available in various quantities.","1800","Mid-Range","MONO/DUO bouquets","Orchid","All-Season","General","https://xoflowers.md/bouquet-of-white-orchids/"
"xof_mono_duo_114","A mono-bouquet of red tulips","A vibrant mono-bouquet composed solely of red tulips, available in various quantities.","500","Budget","MONO/DUO bouquets","Red tulip","All-Season","General","https://xoflowers.md/a-mono-bouquet-of-red-tulips/"
"xof_premium_candy","Bouquet ""Candy""","Sweet 'Candy' bouquet with roses and hydrangea.","2600","Premium","Premium","Roses / hydrangea","All-Season","Luxury","https://xoflowers.md/bouquet-candy/"
"xof_authors_coral_charm","Bright flower bouquet ""Coral Charm""","Bright, life-affirming flower trio Coral Charm. Perfect for making surprises with Coral Charm peonies, viburnum and eucalyptus that will keep fresh and fragrant for a long time","1700","Mid-Range","Author's bouquets","Peonies / viburnum / eucalyptus","All-Season","General","https://xoflowers.md/bright-flower-bouquet-coral-charm/"
"xof_roses_bouquet","Bouquet of roses","A classic bouquet composed solely of roses.","3000","Premium","Classic bouquets","Roses","All-Season","General","https://xoflowers.md/bouquet-of-roses/"
"xof_premium_sweet_love","Bouquet ""Sweet Love""","Florists collected Pink Floyd and Mandala roses in shades of chic pink into a delightful 'Sweet Love' bouquet. With long stems and a delicate aroma, roses are suitable as a gift to a loved one.","830","Mid-Range","Premium","Rose sort Pink Floyd / Rose sort Mandala","All-Season","Luxury","https://xoflowers.md/bouquet-sweet-love/"
"xof_accessories_001","Box for carrying flowers","Box for carrying flowers.","100","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/box-for-carrying-flowers-1/"
"xof_accessories_002","Box for carrying flowers","Box for carrying flowers.","100","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/box-for-carrying-flowers-2/"
"xof_accessories_003","Fertilizer for cut flowers","Fertilizer for cut flowers.","10","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/fertilizer-for-cut-flowers/"
"xof_accessories_004","Aquabox for the bouquet","Aquabox for the bouquet.","60","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/aquabox-for-the-bouquet/"
"xof_accessories_005","Pulverizer for flowers","Pulverizer for flowers.","450","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/pulverizer-for-flowers-small/"
"xof_accessories_006","Pulverizer for flowers","Pulverizer for flowers.","650","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/pulverizer-for-flowers-large/"
"xof_accessories_007","Watering can","Watering can.","1000","Mid-Range","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/watering-can/"
"xof_accessories_008","Ceramic vase ""Butterfly""","Ceramic vase 'Butterfly', size M.","3300","Premium","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/ceramic-vase-butterfly/"
"xof_accessories_009","Glass vase ""Wave"" M","Glass vase 'Wave', size M.","650","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/glass-vase-wave-m/"
"xof_accessories_010","Glass vase ""Wave"" L","Glass vase 'Wave', size L.","700","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/glass-vase-wave-l/"
"xof_accessories_011","Ceramic vase","Ceramic vase, available in S and M sizes.","800","Mid-Range","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/ceramic-vase-sm/"
"xof_accessories_012","Kenzan cleaner","Kenzan cleaner.","70","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/kenzan-cleaner/"
"xof_accessories_013","Vase for kenzan","Ceramic vase for kenzan.","500","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/vase-for-kenzan-ceramic-1/"
"xof_accessories_014","Bowl for kenzan","Ceramic bowl for kenzan.","320","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/bowl-for-kenzan-ceramic/"
"xof_accessories_015","Vase for kenzan","Ceramic vase for kenzan.","160","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/vase-for-kenzan-ceramic-2/"
"xof_accessories_016","Vase made of glass","Glass vase.","460","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/vase-made-of-glass-1/"
"xof_accessories_017","Vase made of glass","Glass vase.","680","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/vase-made-of-glass-2/"
"xof_accessories_018","Kenzan 1cm","Kenzan, 1cm in size.","150","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/kenzan-1cm/"
"xof_accessories_019","Kenzan 4cm","Kenzan, 4cm in size.","380","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/kenzan-4cm/"
"xof_accessories_020","Kenzan 6cm","Kenzan, 6cm in size.","500","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/kenzan-6cm/"
"xof_accessories_021","Black Bowl for kenzan","Black glass bowl for kenzan.","250","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/black-bowl-for-kenzan/"
"xof_accessories_022","A black kenzan vase","A black kenzan vase.","450","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/black-kenzan-vase/"
"xof_accessories_023","A burgundy kenzan vase","A burgundy glass kenzan vase.","450","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/burgundy-kenzan-vase/"
"xof_accessories_024","Vase ""Green glass""","Vase made of green glass.","400","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/vase-green-glass/"
"xof_accessories_025","Watering can","Watering can.","1269","Mid-Range","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/watering-can-v2/"
"xof_accessories_026","Souvenir ""Monkey""","Souvenir 'Monkey'. Material: ceramics / metal.","270","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/souvenir-monkey/"
"xof_accessories_027","Vase Rabbit","Vase in the shape of a rabbit. Material: Ceramics.","250","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/vase-rabbit/"
"xof_accessories_028","Vase Zebra","Vase in the shape of a zebra. Material: ceramics.","250","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/vase-zebra/"
"xof_accessories_029","Vase","Ceramic vase.","250","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/vase-ceramic-250/"
"xof_accessories_030","Candle","Candle.","200","Budget","Additional accessories / Vases","","All-Season","General","https://xoflowers.md/candle/"
"xof_valentines_001","Box with french roses","Box with Roses Mandala and eucalyptus.","2250","Premium","St. Valentine's Day","Roses Mandala / eucalypt","Winter","Valentine","https://xoflowers.md/box-with-french-roses/"
"xof_valentines_002","Basket with flowers ""Gentle Breath""","Basket with hydrangea, chrysanthemum, eustoma, rose, and ruskus.","2020","Premium","St. Valentine's Day","Hydrangea / chrysanthemum / eustoma / rose / ruskus","Winter","Valentine","https://xoflowers.md/basket-with-flowers-gentle-breath/"
"xof_valentines_003","Bouquet ""Blazing Tenderness""","Bouquet with gerbera, rose, viburnum, daffodil, hydrangea, and amaranth.","3200","Premium","St. Valentine's Day","gerbera / rose / viburnum / daffodil / hydrangea / amaranth","Winter","Valentine","https://xoflowers.md/bouquet-blazing-tenderness-valentines/"
"xof_valentines_004","Bouquet ""Heart in flowers""","Bouquet with rose, gerbera, ranunculus, asparagus, and spray rose.","2500","Premium","St. Valentine's Day","rose / gerbera / ranunculus / asparagus / rose spray","Winter","Valentine","https://xoflowers.md/bouquet-heart-in-flowers/"
"xof_valentines_005","Buchet ""Scarlet Inspiration""","Bouquet with 70cm roses, available in various quantities.","2100","Premium","St. Valentine's Day","rose 70cm","Winter","Valentine","https://xoflowers.md/buchet-scarlet-inspiration-valentines/"
"xof_valentines_006","Bouquet ""Heart""","Bouquet with spray rose.","1500","Mid-Range","St. Valentine's Day","rose spray","Winter","Valentine","https://xoflowers.md/bouquet-heart-valentines/"
"xof_valentines_007","Bouquet ""The warmth of hearts""","Bouquet with hydrangea and spray rose.","4300","Premium","St. Valentine's Day","hydrangea / rose spray","Winter","Valentine","https://xoflowers.md/bouquet-the-warmth-of-hearts-valentines/"
"xof_valentines_008","Bouquet ""The brilliance of emotion""","Bouquet with rose, spray rose, genista, gerbera, orchidea, and freesia.","2500","Premium","St. Valentine's Day","rose / rose spray / genista / gerbera / orchidea / fresia","Winter","Valentine","https://xoflowers.md/bouquet-the-brilliance-of-emotion/"
"xof_valentines_009","Box with flowers ""Exquisite recognition""","Box with gerbera, rose, orchidea, and tulip.","3800","Premium","St. Valentine's Day","gerbera / rose / orchidea / tulip","Winter","Valentine","https://xoflowers.md/box-with-flowers-exquisite-recognition/"
"xof_valentines_010","Bouquet ""Pink seduction""","Bouquet with orchidea, chrysanthemum, spray rose, rose, genista, and tulip.","1400","Mid-Range","St. Valentine's Day","orchidea / chrizantema / rose spray / rose / genista / tulip","Winter","Valentine","https://xoflowers.md/bouquet-pink-seduction/"
"xof_valentines_011","Bouquet ""The kiss of spring""","Bouquet with orchidea, hydrangea, rose, spray rose, and freesia.","1600","Mid-Range","St. Valentine's Day","orchidea / hydrangea / rose / rose spray / fresia","Winter","Valentine","https://xoflowers.md/bouquet-the-kiss-of-spring/"
"xof_valentines_012","Bouquet ""The flame of desire""","Bouquet with rose, spray rose, eucalyptus, and dianthus.","1200","Mid-Range","St. Valentine's Day","rose / rose spray / eucalyptus / dianthus","Winter","Valentine","https://xoflowers.md/bouquet-the-flame-of-desire/"
"xof_valentines_013","Bouquet ""Silk evening""","Bouquet with rose, tulip, chrysanthemum, allium, and ruskus.","1250","Mid-Range","St. Valentine's Day","rose / tulip / chrizantema / allium / ruskus","Winter","Valentine","https://xoflowers.md/bouquet-silk-evening/"
"xof_valentines_014","Basket with flowers ""Versal""","Basket with hydrangea, genista, rose, and spray rose.","2400","Premium","St. Valentine's Day","hydrangea / genista / rose / rose spray","Winter","Valentine","https://xoflowers.md/basket-with-flowers-versal/"
"xof_valentines_015","Bouquet ""Queen""","Bouquet with Trandafir, mantilla, orchidea, and hydrangea.","3500","Premium","St. Valentine's Day","Trandafir / mantilla / orchidea / hydrangea","Winter","Valentine","https://xoflowers.md/bouquet-queen/"
"xof_valentines_016","Bouquet ""Royal Symphony""","Bouquet with spray rose, hydrangea, dianthus, and tulip.","4800","Premium","St. Valentine's Day","rose spray / hydrangea / dianthus / tulip","Winter","Valentine","https://xoflowers.md/bouquet-royal-symphony-valentines/"
"xof_valentines_017","Bouquet ""French kiss""","Bouquet with roses, available in various quantities.","1450","Mid-Range","St. Valentine's Day","rose","Winter","Valentine","https://xoflowers.md/bouquet-french-kiss-valentines/"
"xof_valentines_018","Basket with flowers ""The magnificence of roses""","Basket with rose and eucalyptus.","4600","Premium","St. Valentine's Day","rose / eucalyptus","Winter","Valentine","https://xoflowers.md/basket-with-flowers-the-magnificence-of-roses-valentines/"
"xof_valentines_019","Box with flowers ""A gentle drop""","Box with rose and eucalyptus.","1550","Mid-Range","St. Valentine's Day","rose / eucalyptus","Winter","Valentine","https://xoflowers.md/box-with-flowers-a-gentle-drop/"
"xof_valentines_020","Bouquet ""Powdery charm""","Bouquet with rose, gerbera, and hydrangea.","1100","Mid-Range","St. Valentine's Day","rose / gerbera / hydrangea","Winter","Valentine","https://xoflowers.md/bouquet-powdery-charm-valentines/"
"xof_valentines_021","Bouquet ""The romance of the morning""","Bouquet with rose and eucalyptus.","650","Budget","St. Valentine's Day","rose / eucalyptus","Winter","Valentine","https://xoflowers.md/bouquet-the-romance-of-the-morning-valentines/"
"xof_valentines_022","Bouquet ""A creamy dream""","Bouquet with rose and eucalyptus.","650","Budget","St. Valentine's Day","rose / eucalyptus","Winter","Valentine","https://xoflowers.md/bouquet-a-creamy-dream-valentines/"
"xof_valentines_023","Bouquet ""Lavender Caprice""","Bouquet with hydrangea, rose, and genista.","1100","Mid-Range","St. Valentine's Day","hydrangea / rose / genista","Winter","Valentine","https://xoflowers.md/bouquet-lavender-caprice-valentines/"
"xof_valentines_024","Bouquet ""Pink waltz""","Bouquet with rose, tulip, chrysanthemum, and ruscus.","800","Mid-Range","St. Valentine's Day","rose / tulip / chrizantema / ruscus","Winter","Valentine","https://xoflowers.md/bouquet-pink-waltz/"
"xof_valentines_025","Bouquet 'Sunny accent'","Bouquet with rose, tulip, chrysanthemum, and ruscus.","800","Mid-Range","St. Valentine's Day","rose / tulip / chrysanthemum / ruscus","Winter","Valentine","https://xoflowers.md/bouquet-sunny-accent/"
"xof_valentines_026","Bouquet 'The glow of fog'","Bouquet with rose, tulip, and chrysanthemum.","850","Mid-Range","St. Valentine's Day","rose / tulip / chrysanthemum","Winter","Valentine","https://xoflowers.md/bouquet-the-glow-of-fog/"
"xof_valentines_027","A basket of roses ""Scarlet Sunset""","Basket with Roses, available in various quantities.","2400","Premium","St. Valentine's Day","Roses","Winter","Valentine","https://xoflowers.md/a-basket-of-roses-scarlet-sunset-valentines/"
"xof_valentines_028","Flower box ""Meringue""","Box with Ranunculus, rose, carnation, and hydrangea, available in S and M sizes.","1600","Mid-Range","St. Valentine's Day","Ranunculus / rose / carnation / hydrangea","Winter","Valentine","https://xoflowers.md/flower-box-meringue/"
"xof_valentines_029","Bouquet ""Passion""","Bouquet with Rose Nina, Rose Pink Expression, carnation, and Rose Julliet, available in S, M, L sizes.","1350","Mid-Range","St. Valentine's Day","Rose Nina / Rose Pink Expression / carnation/ Rose Julliet","Winter","Valentine","https://xoflowers.md/bouquet-passion-valentines/"
"xof_valentines_030","Bouquet ""Delicate Lace""","Bouquet with Ranunculus, available in various quantities.","1680","Mid-Range","St. Valentine's Day","Ranunculus","Winter","Valentine","https://xoflowers.md/bouquet-delicate-lace-valentines/"
"xof_valentines_031","Bouquet ""Snow Queen""","Bouquet with Ranunculus and Asparagus.","1500","Mid-Range","St. Valentine's Day","Ranunculus / Asparagus","Winter","Valentine","https://xoflowers.md/bouquet-snow-queen-valentines/"
"xof_valentines_032","Heart ""LOVE IS""","Heart-shaped arrangement with Gypsophila, available in S, M, L sizes.","1250","Mid-Range","St. Valentine's Day","Gypsophila","Winter","Valentine","https://xoflowers.md/heart-love-is-valentines/"
"xof_valentines_033","Bouquet ""Charm""","Bouquet with Rose, available in S, M, L sizes.","1470","Mid-Range","St. Valentine's Day","Rose","Winter","Valentine","https://xoflowers.md/bouquet-charm-valentines/"
"xof_valentines_034","Bouquet ""Gentle Light""","Bouquet with Playa Blanca rose, gerbera, carnation, and spray rose, available in S, M, L sizes.","1350","Mid-Range","St. Valentine's Day","Playa Blanca rose / gerbera / carnation / spray rose","Winter","Valentine","https://xoflowers.md/bouquet-gentle-light-valentines/"
"xof_valentines_035","Bouquet ""Tender Feelings""","Bouquet with Gerbera, spray rose, rose, and chrysanthemum.","950","Mid-Range","St. Valentine's Day","Gerbera / rose spray / rose / chrysanthemum","Winter","Valentine","https://xoflowers.md/bouquet-tender-feelings-valentines/"
"xof_valentines_036","Bouquet ""Sweety""","Bouquet with Roses Pink Mondial and Aerobic spray roses, available in S and M sizes.","1550","Mid-Range","St. Valentine's Day","Roses Pink Mondial / Roses spray Aerobic","Winter","Valentine","https://xoflowers.md/bouquet-sweety-valentines/"
"xof_valentines_037","Box ""White swan""","Box with Roses Playa Blanca, available in S, M, L sizes.","1700","Mid-Range","St. Valentine's Day","Roses Playa Blanca","Winter","Valentine","https://xoflowers.md/box-white-swan/"
"xof_valentines_038","Flower bouquet ""Sweetheart""","Bouquet with Gerbera, chrysanthemum, and statice.","500","Budget","St. Valentine's Day","Gerbera / chryzantemum / statice","Winter","Valentine","https://xoflowers.md/flower-bouquet-sweetheart-valentines/"
"xof_valentines_039","Flower bouquet ""Wave of Happiness""","Bouquet with Ranunculus, gerbera, and chrysanthemum.","700","Budget","St. Valentine's Day","Ranunculus / gerbera / chrysanthemum","Winter","Valentine","https://xoflowers.md/flower-bouquet-wave-of-happiness-valentines/"
"xof_valentines_040","Flower bouquet ""Flowers of love""","Bouquet with Chrysanthemum, tulip, and spray rose.","600","Budget","St. Valentine's Day","Chrysanthemum / tulip / spray rose","Winter","Valentine","https://xoflowers.md/flower-bouquet-flowers-of-love-valentines/"
"xof_valentines_041","Bouquet ""Sweet Silvia""","Bouquet with Rose Silvia Pink and Tanacetum.","1550","Mid-Range","St. Valentine's Day","Rose Silvia Pink / Tanacetum","Winter","Valentine","https://xoflowers.md/bouquet-sweet-silvia-valentines/"
"xof_valentines_042","Bouquet of white roses","Bouquet of white roses.","1200","Mid-Range","St. Valentine's Day","White roses","Winter","Valentine","https://xoflowers.md/bouquet-of-white-roses-valentines/"
"xof_valentines_043","Bouquet ""Mirabella""","Bouquet with red roses.","1050","Mid-Range","St. Valentine's Day","Red roses","Winter","Valentine","https://xoflowers.md/bouquet-mirabella/"
"xof_valentines_044","Bouquet ""Roses Mandala""","Bouquet with Roses Mandala.","950","Mid-Range","St. Valentine's Day","Roses Mandala","Winter","Valentine","https://xoflowers.md/bouquet-roses-mandala/"
"xof_valentines_045","Basket with roses","Basket with roses, available in S, M, L sizes.","1900","Mid-Range","St. Valentine's Day","Rose","Winter","Valentine","https://xoflowers.md/basket-with-roses-valentines/"
"xof_valentines_046","Bouquet ""Dawn""","Bouquet with Roses and gerbera.","1500","Mid-Range","St. Valentine's Day","Roses / gerbera","Winter","Valentine","https://xoflowers.md/bouquet-dawn-valentines/"
"xof_valentines_047","Bouquet ""Gentle Autumn""","Bouquet with Roses, available in S and M sizes.","1350","Mid-Range","St. Valentine's Day","Roses","Winter","Valentine","https://xoflowers.md/bouquet-gentle-autumn-valentines/"
"xof_valentines_048","Bouquet ""Lightness""","Bouquet with Rose and Tanacetum.","700","Budget","St. Valentine's Day","Rose / Tanacetum","Winter","Valentine","https://xoflowers.md/bouquet-lightness-valentines/"
"xof_valentines_049","Basket with flowers ""A delicate fleur""","Basket with Roses Mandala.","2700","Premium","St. Valentine's Day","Roses Mandala","Winter","Valentine","https://xoflowers.md/basket-with-flowers-a-delicate-fleur/"
"xof_valentines_050","Monobouquet of Gypsophila","Monobouquet with Gypsophila, available in S, M, L, XL sizes.","650","Budget","St. Valentine's Day","Gypsophila","Winter","Valentine","https://xoflowers.md/monobouquet-of-gypsophila-valentines/"
"xof_valentines_051","Monobouquet of Ecuadorian roses","Monobouquet with Ecuadorian roses and Eucalyptus, available in various quantities.","1000","Mid-Range","St. Valentine's Day","Ecuadorian roses / Eucalypt","Winter","Valentine","https://xoflowers.md/monobouquet-of-ecuadorian-roses-valentines/"
"xof_valentines_052","Bouquet of alstroemeria","Bouquet with Alstroemeria, available in various quantities.","600","Budget","St. Valentine's Day","Alstroemeria","Winter","Valentine","https://xoflowers.md/bouquet-of-alstroemeria-valentines/"
"xof_valentines_053","Bouquet of white alstroemeria","Bouquet with white alstroemeria, available in various quantities.","750","Budget","St. Valentine's Day","White alstroemeria","Winter","Valentine","https://xoflowers.md/bouquet-of-white-alstroemeria-valentines/"
"xof_valentines_054","Roses ""Pink Mondial""","Bouquet with Roses Pink Mondial, available in various quantities.","1600","Mid-Range","St. Valentine's Day","Roses Pink Mondial","Winter","Valentine","https://xoflowers.md/roses-pink-mondial-valentines/"
"xof_valentines_055","Bouquet ""Love Rising""","Bouquet with Roses Nina and Roses Pink Mondial, available in various quantities.","830","Mid-Range","St. Valentine's Day","Roses Nina/ Roses Pink Mondial","Winter","Valentine","https://xoflowers.md/bouquet-love-rising-valentines/"
"xof_valentines_056","Monobouquet of colored gypsophila","Monobouquet with colored gypsophila, available in various quantities.","900","Mid-Range","St. Valentine's Day","Colored gypsophila","Winter","Valentine","https://xoflowers.md/monobouquet-of-colored-gypsophila-valentines/"
"xof_valentines_057","Eustoma bouquet","Bouquet with Eustoma, available in various quantities.","1050","Mid-Range","St. Valentine's Day","Eustoma","Winter","Valentine","https://xoflowers.md/eustoma-bouquet-valentines/"
"xof_valentines_058","Hydrangea bouquet","Bouquet with Hydrangea, available in various quantities.","3700","Premium","St. Valentine's Day","Hydrangea","Winter","Valentine","https://xoflowers.md/hydrangea-bouquet-valentines/"
"xof_valentines_059","Bouquet of orchids","Bouquet with Orchid, available in various quantities.","2050","Premium","St. Valentine's Day","Orchid","Winter","Valentine","https://xoflowers.md/bouquet-of-orchids-valentines/"
"xof_valentines_060","Bouquet of tulips","Bouquet with Tulip, available in various quantities.","500","Budget","St. Valentine's Day","Tulip","Winter","Valentine","https://xoflowers.md/bouquet-of-tulips-valentines/"
"xof_valentines_061","Bouquet of pink tulips","Bouquet with pink Tulip, available in various quantities.","500","Budget","St. Valentine's Day","Tulip","Winter","Valentine","https://xoflowers.md/bouquet-of-pink-tulips-valentines/"
"xof_valentines_062","Bouquet of white tulips","Bouquet with white Tulip, available in various quantities.","500","Budget","St. Valentine's Day","Tulip","Winter","Valentine","https://xoflowers.md/bouquet-of-white-tulips-valentines/"
"xof_valentines_063","Bouquet of irises","Bouquet with Iris, available in various quantities.","500","Budget","St. Valentine's Day","Iris","Winter","Valentine","https://xoflowers.md/bouquet-of-irises-valentines/"
"xof_valentines_064","Monobouquet of chrysanthemums","Monobouquet with Chrysanthemum, available in various quantities.","600","Budget","St. Valentine's Day","Chrysanthemum","Winter","Valentine","https://xoflowers.md/monobouquet-of-chrysanthemums-valentines/"
"xof_valentines_065","Mono-bouquet of carnations","Mono-bouquet with Carnation, available in various quantities.","650","Budget","St. Valentine's Day","Carnation","Winter","Valentine","https://xoflowers.md/mono-bouquet-of-carnations-valentines/"
"xof_valentines_066","Monobouquet of gerberas","Monobouquet with Gerbera, available in various quantities.","950","Mid-Range","St. Valentine's Day","Gerbera","Winter","Valentine","https://xoflowers.md/monobouquet-of-gerberas-valentines/"
"xof_valentines_067","Monobouquet of white gerberas","Monobouquet with white Gerbera, available in various quantities.","950","Mid-Range","St. Valentine's Day","White gerbera","Winter","Valentine","https://xoflowers.md/monobouquet-of-white-gerberas-valentines/"
"xof_valentines_068","Monobouquet of white eustoma","Monobouquet with white Eustoma, available in various quantities.","750","Budget","St. Valentine's Day","White eustoma","Winter","Valentine","https://xoflowers.md/monobouquet-of-white-eustoma-valentines/"
