"id","name","description","price","category","flowers","url"
"xof_valentines_008","Bouquet ""The brilliance of emotion""","Bouquet with rose, spray rose, genista, gerbera, orchidea, and freesia.","2500","St. Valentine's Day","rose / rose spray / genista / gerbera / orchidea / fresia","https://xoflowers.md/bouquet-the-brilliance-of-emotion/"
"xof_valentines_009","Box with flowers ""Exquisite recognition""","Box with gerbera, rose, orchidea, and tulip.","3800","St. Valentine's Day","gerbera / rose / orchidea / tulip","https://xoflowers.md/box-with-flowers-exquisite-recognition/"
"xof_valentines_010","Bouquet ""Pink seduction""","Bouquet with orchidea, chrysanthemum, spray rose, rose, genista, and tulip.","1400","St. Valentine's Day","orchidea / chrizantema / rose spray / rose / genista / tulip","https://xoflowers.md/bouquet-pink-seduction/"
"xof_valentines_011","Bouquet ""The kiss of spring""","Bouquet with orchidea, hydrangea, rose, spray rose, and freesia.","1600","St. Valentine's Day","orchidea / hydrangea / rose / rose spray / fresia","https://xoflowers.md/bouquet-the-kiss-of-spring/"
"xof_valentines_012","Bouquet ""The flame of desire""","Bouquet with rose, spray rose, eucalyptus, and dianthus.","1200","St. Valentine's Day","rose / rose spray / eucalyptus / dianthus","https://xoflowers.md/bouquet-the-flame-of-desire/"
"xof_valentines_013","Bouquet ""Silk evening""","Bouquet with rose, tulip, chrysanthemum, allium, and ruskus.","1250","St. Valentine's Day","rose / tulip / chrizantema / allium / ruskus","https://xoflowers.md/bouquet-silk-evening/"
"xof_valentines_014","Basket with flowers ""Versal""","Basket with hydrangea, genista, rose, and spray rose.","2400","St. Valentine's Day","hydrangea / genista / rose / rose spray","https://xoflowers.md/basket-with-flowers-versal/"
"xof_valentines_015","Bouquet ""Queen""","Bouquet with Trandafir, mantilla, orchidea, and hydrangea.","3500","St. Valentine's Day","Trandafir / mantilla / orchidea / hydrangea","https://xoflowers.md/bouquet-queen/"
"xof_valentines_016","Bouquet ""Royal Symphony""","Bouquet with spray rose, hydrangea, dianthus, and tulip.","4800","St. Valentine's Day","rose spray / hydrangea / dianthus / tulip","https://xoflowers.md/bouquet-royal-symphony-valentines/"
"xof_valentines_017","Bouquet ""French kiss""","Bouquet with roses, available in various quantities.","1450","St. Valentine's Day","rose","https://xoflowers.md/bouquet-french-kiss-valentines/"
"xof_valentines_018","Basket with flowers ""The magnificence of roses""","Basket with rose and eucalyptus.","4600","St. Valentine's Day","rose / eucalyptus","https://xoflowers.md/basket-with-flowers-the-magnificence-of-roses-valentines/"
"xof_valentines_019","Box with flowers ""A gentle drop""","Box with rose and eucalyptus.","1550","St. Valentine's Day","rose / eucalyptus","https://xoflowers.md/box-with-flowers-a-gentle-drop/"
"xof_valentines_020","Bouquet ""Powdery charm""","Bouquet with rose, gerbera, and hydrangea.","1100","St. Valentine's Day","rose / gerbera / hydrangea","https://xoflowers.md/bouquet-powdery-charm-valentines/"
"xof_valentines_021","Bouquet ""The romance of the morning""","Bouquet with rose and eucalyptus.","650","St. Valentine's Day","rose / eucalyptus","https://xoflowers.md/bouquet-the-romance-of-the-morning-valentines/"
"xof_valentines_022","Bouquet ""A creamy dream""","Bouquet with rose and eucalyptus.","650","St. Valentine's Day","rose / eucalyptus","https://xoflowers.md/bouquet-a-creamy-dream-valentines/"
"xof_valentines_023","Bouquet ""Lavender Caprice""","Bouquet with hydrangea, rose, and genista.","1100","St. Valentine's Day","hydrangea / rose / genista","https://xoflowers.md/bouquet-lavender-caprice-valentines/"
"xof_valentines_024","Bouquet ""Pink waltz""","Bouquet with rose, tulip, chrysanthemum, and ruscus.","800","St. Valentine's Day","rose / tulip / chrizantema / ruscus","https://xoflowers.md/bouquet-pink-waltz/"
"xof_valentines_025","Bouquet 'Sunny accent'","Bouquet with rose, tulip, chrysanthemum, and ruscus.","800","St. Valentine's Day","rose / tulip / chrysanthemum / ruscus","https://xoflowers.md/bouquet-sunny-accent/"
"xof_valentines_026","Bouquet 'The glow of fog'","Bouquet with rose, tulip, and chrysanthemum.","850","St. Valentine's Day","rose / tulip / chrysanthemum","https://xoflowers.md/bouquet-the-glow-of-fog/"
"xof_valentines_027","A basket of roses ""Scarlet Sunset""","Basket with Roses, available in various quantities.","2400","St. Valentine's Day","Roses","https://xoflowers.md/a-basket-of-roses-scarlet-sunset-valentines/"
"xof_valentines_028","Flower box ""Meringue""","Box with Ranunculus, rose, carnation, and hydrangea, available in S and M sizes.","1600","St. Valentine's Day","Ranunculus / rose / carnation / hydrangea","https://xoflowers.md/flower-box-meringue/"
"xof_valentines_029","Bouquet ""Passion""","Bouquet with Rose Nina, Rose Pink Expression, carnation, and Rose Julliet, available in S, M, L sizes.","1350","St. Valentine's Day","Rose Nina / Rose Pink Expression / carnation/ Rose Julliet","https://xoflowers.md/bouquet-passion-valentines/"
"xof_valentines_030","Bouquet ""Delicate Lace""","Bouquet with Ranunculus, available in various quantities.","1680","St. Valentine's Day","Ranunculus","https://xoflowers.md/bouquet-delicate-lace-valentines/"
"xof_valentines_031","Bouquet ""Snow Queen""","Bouquet with Ranunculus and Asparagus.","1500","St. Valentine's Day","Ranunculus / Asparagus","https://xoflowers.md/bouquet-snow-queen-valentines/"
"xof_valentines_032","Heart ""LOVE IS""","Heart-shaped arrangement with Gypsophila, available in S, M, L sizes.","1250","St. Valentine's Day","Gypsophila","https://xoflowers.md/heart-love-is-valentines/"
"xof_valentines_033","Bouquet ""Charm""","Bouquet with Rose, available in S, M, L sizes.","1470","St. Valentine's Day","Rose","https://xoflowers.md/bouquet-charm-valentines/"
"xof_valentines_034","Bouquet ""Gentle Light""","Bouquet with Playa Blanca rose, gerbera, carnation, and spray rose, available in S, M, L sizes.","1350","St. Valentine's Day","Playa Blanca rose / gerbera / carnation / spray rose","https://xoflowers.md/bouquet-gentle-light-valentines/"
"xof_valentines_035","Bouquet ""Tender Feelings""","Bouquet with Gerbera, spray rose, rose, and chrysanthemum.","950","St. Valentine's Day","Gerbera / rose spray / rose / chrysanthemum","https://xoflowers.md/bouquet-tender-feelings-valentines/"
"xof_valentines_036","Bouquet ""Sweety""","Bouquet with Roses Pink Mondial and Aerobic spray roses, available in S and M sizes.","1550","St. Valentine's Day","Roses Pink Mondial / Roses spray Aerobic","https://xoflowers.md/bouquet-sweety-valentines/"
"xof_valentines_037","Box ""White swan""","Box with Roses Playa Blanca, available in S, M, L sizes.","1700","St. Valentine's Day","Roses Playa Blanca","https://xoflowers.md/box-white-swan/"
"xof_valentines_038","Flower bouquet ""Sweetheart""","Bouquet with Gerbera, chrysanthemum, and statice.","500","St. Valentine's Day","Gerbera / chryzantemum / statice","https://xoflowers.md/flower-bouquet-sweetheart-valentines/"
"xof_valentines_039","Flower bouquet ""Wave of Happiness""","Bouquet with Ranunculus, gerbera, and chrysanthemum.","700","St. Valentine's Day","Ranunculus / gerbera / chrysanthemum","https://xoflowers.md/flower-bouquet-wave-of-happiness-valentines/"
"xof_valentines_040","Flower bouquet ""Flowers of love""","Bouquet with Chrysanthemum, tulip, and spray rose.","600","St. Valentine's Day","Chrysanthemum / tulip / spray rose","https://xoflowers.md/flower-bouquet-flowers-of-love-valentines/"
"xof_valentines_041","Bouquet ""Sweet Silvia""","Bouquet with Rose Silvia Pink and Tanacetum.","1550","St. Valentine's Day","Rose Silvia Pink / Tanacetum","https://xoflowers.md/bouquet-sweet-silvia-valentines/"
"xof_valentines_042","Bouquet of white roses","Bouquet of white roses.","1200","St. Valentine's Day","White roses","https://xoflowers.md/bouquet-of-white-roses-valentines/"
"xof_valentines_043","Bouquet ""Mirabella""","Bouquet with red roses.","1050","St. Valentine's Day","Red roses","https://xoflowers.md/bouquet-mirabella/"
"xof_valentines_044","Bouquet ""Roses Mandala""","Bouquet with Roses Mandala.","950","St. Valentine's Day","Roses Mandala","https://xoflowers.md/bouquet-roses-mandala/"
"xof_valentines_045","Basket with roses","Basket with roses, available in S, M, L sizes.","1900","St. Valentine's Day","Rose","https://xoflowers.md/basket-with-roses-valentines/"
"xof_valentines_046","Bouquet ""Dawn""","Bouquet with Roses and gerbera.","1500","St. Valentine's Day","Roses / gerbera","https://xoflowers.md/bouquet-dawn-valentines/"
"xof_valentines_047","Bouquet ""Gentle Autumn""","Bouquet with Roses, available in S and M sizes.","1350","St. Valentine's Day","Roses","https://xoflowers.md/bouquet-gentle-autumn-valentines/"
"xof_valentines_048","Bouquet ""Lightness""","Bouquet with Rose and Tanacetum.","700","St. Valentine's Day","Rose / Tanacetum","https://xoflowers.md/bouquet-lightness-valentines/"
"xof_valentines_049","Basket with flowers ""A delicate fleur""","Basket with Roses Mandala.","2700","St. Valentine's Day","Roses Mandala","https://xoflowers.md/basket-with-flowers-a-delicate-fleur/"
"xof_valentines_050","Monobouquet of Gypsophila","Monobouquet with Gypsophila, available in S, M, L, XL sizes.","650","St. Valentine's Day","Gypsophila","https://xoflowers.md/monobouquet-of-gypsophila-valentines/"
"xof_valentines_051","Monobouquet of Ecuadorian roses","Monobouquet with Ecuadorian roses and Eucalyptus, available in various quantities.","1000","St. Valentine's Day","Ecuadorian roses / Eucalypt","https://xoflowers.md/monobouquet-of-ecuadorian-roses-valentines/"
"xof_valentines_052","Bouquet of alstroemeria","Bouquet with Alstroemeria, available in various quantities.","600","St. Valentine's Day","Alstroemeria","https://xoflowers.md/bouquet-of-alstroemeria-valentines/"
"xof_valentines_053","Bouquet of white alstroemeria","Bouquet with white alstroemeria, available in various quantities.","750","St. Valentine's Day","White alstroemeria","https://xoflowers.md/bouquet-of-white-alstroemeria-valentines/"
"xof_valentines_054","Roses ""Pink Mondial""","Bouquet with Roses Pink Mondial, available in various quantities.","1600","St. Valentine's Day","Roses Pink Mondial","https://xoflowers.md/roses-pink-mondial-valentines/"
"xof_valentines_055","Bouquet ""Love Rising""","Bouquet with Roses Nina and Roses Pink Mondial, available in various quantities.","830","St. Valentine's Day","Roses Nina/ Roses Pink Mondial","https://xoflowers.md/bouquet-love-rising-valentines/"
"xof_valentines_056","Monobouquet of colored gypsophila","Monobouquet with colored gypsophila, available in various quantities.","900","St. Valentine's Day","Colored gypsophila","https://xoflowers.md/monobouquet-of-colored-gypsophila-valentines/"
"xof_valentines_057","Eustoma bouquet","Bouquet with Eustoma, available in various quantities.","1050","St. Valentine's Day","Eustoma","https://xoflowers.md/eustoma-bouquet-valentines/"
"xof_valentines_058","Hydrangea bouquet","Bouquet with Hydrangea, available in various quantities.","3700","St. Valentine's Day","Hydrangea","https://xoflowers.md/hydrangea-bouquet-valentines/"
"xof_valentines_059","Bouquet of orchids","Bouquet with Orchid, available in various quantities.","2050","St. Valentine's Day","Orchid","https://xoflowers.md/bouquet-of-orchids-valentines/"
"xof_valentines_060","Bouquet of tulips","Bouquet with Tulip, available in various quantities.","500","St. Valentine's Day","Tulip","https://xoflowers.md/bouquet-of-tulips-valentines/"
"xof_valentines_061","Bouquet of pink tulips","Bouquet with pink Tulip, available in various quantities.","500","St. Valentine's Day","Tulip","https://xoflowers.md/bouquet-of-pink-tulips-valentines/"
"xof_valentines_062","Bouquet of white tulips","Bouquet with white Tulip, available in various quantities.","500","St. Valentine's Day","Tulip","https://xoflowers.md/bouquet-of-white-tulips-valentines/"
"xof_valentines_063","Bouquet of irises","Bouquet with Iris, available in various quantities.","500","St. Valentine's Day","Iris","https://xoflowers.md/bouquet-of-irises-valentines/"
"xof_valentines_064","Monobouquet of chrysanthemums","Monobouquet with Chrysanthemum, available in various quantities.","600","St. Valentine's Day","Chrysanthemum","https://xoflowers.md/monobouquet-of-chrysanthemums-valentines/"
"xof_valentines_065","Mono-bouquet of carnations","Mono-bouquet with Carnation, available in various quantities.","650","St. Valentine's Day","Carnation","https://xoflowers.md/mono-bouquet-of-carnations-valentines/"
"xof_valentines_066","Monobouquet of gerberas","Monobouquet with Gerbera, available in various quantities.","950","St. Valentine's Day","Gerbera","https://xoflowers.md/monobouquet-of-gerberas-valentines/"
"xof_valentines_067","Monobouquet of white gerberas","Monobouquet with white Gerbera, available in various quantities.","950","St. Valentine's Day","White gerbera","https://xoflowers.md/monobouquet-of-white-gerberas-valentines/"
"xof_valentines_068","Monobouquet of white eustoma","Monobouquet with white Eustoma, available in various quantities.","750","St. Valentine's Day","White eustoma","https://xoflowers.md/monobouquet-of-white-eustoma-valentines/"
"xof_valentines_069","Bouquet of white orchids","Bouquet with white Orchid, available in various quantities.","1800","St. Valentine's Day","Orchid","https://xoflowers.md/bouquet-of-white-orchids-valentines/"
"xof_valentines_070","A mono-bouquet of red tulips","Mono-bouquet with red Tulip, available in various quantities.","500","St. Valentine's Day","Red tulip","https://xoflowers.md/a-mono-bouquet-of-red-tulips-valentines/"
"xof_valentines_071","Bouquet ""The promise of love""","Bouquet with Hydrangea and rose.","3150","St. Valentine's Day","Hydrangea / rose","https://xoflowers.md/bouquet-the-promise-of-love-valentines-4/"
"xof_valentines_072","Composition in a basket ""Princess of Heart""","Basket with Roses Mondial and eucalyptus, available in S, M, L sizes.","2200","St. Valentine's Day","Roses Mondial / eucalyptus","https://xoflowers.md/composition-in-a-basket-princess-of-heart-valentines/"
"xof_valentines_073","Bouquet ""White flowers""","Bouquet with Hydrangea, chrysanthemum, and tanacetum.","950","St. Valentine's Day","Hydrangea / chrysanthemum / tanacetum","https://xoflowers.md/bouquet-white-flowers-valentines/"
"xof_valentines_074","Bouquet Chrysanthemum","Bouquet with Chrysanthemum, available in various quantities.","680","St. Valentine's Day","Chrysanthemum","https://xoflowers.md/bouquet-chrysanthemum-valentines/"
"xof_valentines_075","Bouquet ""For a lady""","Bouquet with Roses Pink Mondial.","750","St. Valentine's Day","Roses Pink Mondial","https://xoflowers.md/bouquet-for-a-lady-valentines/"
"xof_valentines_076","Roses ""Pink Mondial""","Bouquet with Roses Pink Mondial, available in various quantities.","1600","St. Valentine's Day","Roses Pink Mondial","https://xoflowers.md/roses-pink-mondial-valentines-4/"
"xof_valentines_077","Bouquet ""Ice Roses""","Bouquet with Roses Playa Blanca.","1050","St. Valentine's Day","Roses Playa Blanca","https://xoflowers.md/bouquet-ice-roses/"
"xof_valentines_078","Bouquet Roses Playa Blanca","Bouquet with Roses Playa Blanca, available in various quantities.","900","St. Valentine's Day","Roses Playa Blanca","https://xoflowers.md/bouquet-roses-playa-blanca/"
"xof_valentines_079","Bouquet Red Roses","Bouquet with Red roses.","640","St. Valentine's Day","Roses","https://xoflowers.md/bouquet-red-roses/"
"xof_valentines_080","Bouquet ""Peppermint dessert""","Bouquet with Roses and viburnum.","1200","St. Valentine's Day","Roses / viburnum","https://xoflowers.md/bouquet-peppermint-dessert/"
"xof_valentines_081","Gypsophila Bouquet","Bouquet with Gypsophila, available in various quantities.","870","St. Valentine's Day","Gypsophila","https://xoflowers.md/gypsophila-bouquet/"
"xof_valentines_082","Bouquet of roses","Bouquet with Roses.","450","St. Valentine's Day","Roses","https://xoflowers.md/bouquet-of-roses-valentines/"
"xof_valentines_083","A basket with beautiful flowers","Basket with Rose, chrysanthemum, freesia, hydrangea, and eucalyptus, available in S, M, L sizes.","750","St. Valentine's Day","Rose / chrysanthemum / freesia / hydrangea / eucalyptus","https://xoflowers.md/a-basket-with-beautiful-flowers/"
"xof_valentines_084","Basket with delicate flowers","Basket with Hydrangea, rose, freesia, tulip, and eucalyptus, available in S, M, L sizes.","750","St. Valentine's Day","Hydrangea / rose / freesia / tulip / eucalyptus","https://xoflowers.md/basket-with-delicate-flowers/"
"xof_valentines_085","Bouquet ""Juli""","Bouquet with Rose, dianthus, tulip, asparagus, and antirinium.","1900","St. Valentine's Day","Rose / dianthus / tulip / asparagus / antirinium","https://xoflowers.md/bouquet-juli-valentines/"
"xof_valentines_086","Bouquet ""Instyle""","Bouquet with Rose, matthiola, and dianthus.","850","St. Valentine's Day","Rose / matthiola / dianthus","https://xoflowers.md/bouquet-instyle-valentines/"
"xof_valentines_087","Box with hydrangea ""Air marshmallow""","Box with Hydrangea.","6000","St. Valentine's Day","Hydrangea","https://xoflowers.md/box-with-hydrangea-air-marshmallow/"
"xof_valentines_088","Basket with orchid","Basket with Orchid Phalaenopsis.","1350","St. Valentine's Day","Orchid Phalaenopsis","https://xoflowers.md/basket-with-orchid/"
"xof_valentines_089","Box with flowers XXL","Box with Hydrangea, rose, tulip, hyacinth, tannacetum, and ranunculus.","5500","St. Valentine's Day","Hydrangea / rose / tulip / hyacinth / tannacetum / ranunculus","https://xoflowers.md/box-with-flowers-xxl/"
"xof_valentines_090","A box with french roses","Box with Roses and eucalyptus, available in S, M, L sizes.","1050","St. Valentine's Day","Roses / eucalypt","https://xoflowers.md/a-box-with-french-roses/"
"xof_valentines_091","Basket ""Garden of Eden""","Basket with Roses Ocean Song, Roses Pink Mondial, Ranunculus, and Clooney Hanoi.","4750","St. Valentine's Day","Roses Ocean Song/Roses Pink Mondial/Ranunculus/Clooney Hanoi","https://xoflowers.md/basket-garden-of-eden-valentines/"
"xof_valentines_092","Basket with roses Hermosa","Basket with Roses Hermosa.","3200","St. Valentine's Day","Roses Hermosa","https://xoflowers.md/basket-with-roses-hermosa-valentines/"
"xof_valentines_093","Flower basket","Basket with Rose, chrysanthemum, hydrangea, viburnum, and salal.","5000","St. Valentine's Day","Rose / chrysanthemum / hydrangea / viburnum / salal","https://xoflowers.md/flower-basket-valentines/"
"xof_valentines_094","101 roses in a basket","Basket with Red roses, available in S, M, XL sizes.","2050","St. Valentine's Day","Red roses","https://xoflowers.md/101-roses-in-a-basket-valentines/"
"xof_valentines_095","Bouquet ""Sweet Love""","Bouquet with Rose sort Pink Floyd and Rose sort Mandala, available in various quantities.","830","St. Valentine's Day","Rose sort Pink Floyd / Rose sort Mandala","https://xoflowers.md/bouquet-sweet-love-valentines/"
"xof_valentines_096","Monobouquet of roses Playa Blanca","Monobouquet with Roses Playa Blanca, available in various quantities.","1700","St. Valentine's Day","Roses Playa Blanca","https://xoflowers.md/monobouquet-of-roses-playa-blanca/"
"xof_valentines_097","Monobouquet of colored gypsophila","Monobouquet with Colored gypsophila, available in various quantities.","900","St. Valentine's Day","Colored gypsophila","https://xoflowers.md/monobouquet-of-colored-gypsophila-valentines/"
"xof_valentines_098","Monobouquet of Ecuadorian roses","Monobouquet with Ecuadorian roses and Eucalyptus, available in various quantities.","1000","St. Valentine's Day","Ecuadorian roses / Eucalypt","https://xoflowers.md/monobouquet-of-ecuadorian-roses-valentines-5/"
"xof_sweets_001","Fruit basket","A delightful fruit basket including melon, grapes, pears, pineapple, oranges, and passion fruit.","1280","Sweets",,"https://xoflowers.md/fruit-basket/"
"xof_sweets_002","Macaron","Delicious macarons, available in various quantities (5, 9, 11, 15 pieces).","150","Sweets",,"https://xoflowers.md/macaron/"
"xof_sweets_003","Raffaello candy 150g","Raffaello candy, 150g pack.","120","Sweets",,"https://xoflowers.md/raffaello-candy-150g/"
"xof_sweets_004","Merci Chocolates 250g","Merci Chocolates, 250g pack.","200","Sweets",,"https://xoflowers.md/merci-chocolates-250g/"
"xof_sweets_005","Ferrero Rocher chocolate candies 200g","Ferrero Rocher chocolate candies, 200g pack, made with 30% milk chocolate.","180","Sweets",,"https://xoflowers.md/ferrero-rocher-chocolate-candies-200g/"
"xof_sweets_006","Ferrero Rocher chocolate candies 300g","Ferrero Rocher chocolate candies, 300g pack, made with 30% milk chocolate.","270","Sweets",,"https://xoflowers.md/ferrero-rocher-chocolate-candies-300g/"
"xof_soft_toys_001","White hippo","White hippo. 25cm / polyester","600","Soft toys",,"https://xoflowers.md/white-hippo/"
"xof_soft_toys_002","Beige hippo","Beige hippo. 25cm / polyester","600","Soft toys",,"https://xoflowers.md/beige-hippo/"
"xof_soft_toys_003","Pink hippo","Pink hippo. 25cm / polyester","600","Soft toys",,"https://xoflowers.md/pink-hippo/"
"xof_soft_toys_004","White sheep","White sheep. S - 20cm, M - 30cm. Available in S and M sizes.","650","Soft toys",,"https://xoflowers.md/white-sheep/"
"xof_soft_toys_005","Bunny ""Brown""","Brown bunny. 32cm / polyester","650","Soft toys",,"https://xoflowers.md/bunny-brown/"
"xof_soft_toys_006","Bunny ""Khaki""","Khaki bunny. 32cm / polyester","650","Soft toys",,"https://xoflowers.md/bunny-khaki/"
"xof_soft_toys_007","White teddy bear","White teddy bear. Composition: polyester. H: 35cm","800","Soft toys",,"https://xoflowers.md/white-teddy-bear-h35cm/"
"xof_soft_toys_008","Grey teddy bear","Grey teddy bear. Composition: polyester. H: 25cm","750","Soft toys",,"https://xoflowers.md/grey-teddy-bear-h25cm/"
"xof_soft_toys_009","Brown teddy bear","Brown teddy bear. Composition: polyester. H: 25cm","750","Soft toys",,"https://xoflowers.md/brown-teddy-bear-h25cm-v2/"
"xof_soft_toys_010","White teddy bear","White teddy bear. Composition: polyester. H: 25cm","750","Soft toys",,"https://xoflowers.md/white-teddy-bear-h25cm-v2/"
"xof_soft_toys_011","Brown teddy bear","Brown teddy bear. Composition: polyester. H: 35cm","800","Soft toys",,"https://xoflowers.md/brown-teddy-bear-h35cm-v2/"
"xof_soft_toys_012","Grey teddy bear","Grey teddy bear. Composition: polyester. H: 35cm","800","Soft toys",,"https://xoflowers.md/grey-teddy-bear-h35cm/"
"xof_soft_toys_013","White teddy bear","White teddy bear. Composition: polyester.H: 35cm","900","Soft toys",,"https://xoflowers.md/white-teddy-bear-h35cm-v2/"
"xof_soft_toys_014","Grey bunny","Grey bunny. Composition: polyester.","950","Soft toys",,"https://xoflowers.md/grey-bunny-v2/"
"xof_mourning_001","Mourning basket ""Last bow""","Mourning basket featuring orchid and eucalyptus.","3700","Mourning flower arrangement","Orchid / eucalyptus","https://xoflowers.md/mourning-basket-last-bow/"
"xof_mourning_002","A mourning basket with red roses.","A mourning basket with red roses, available in S, M, L, XL sizes.","2285","Mourning flower arrangement","Rose","https://xoflowers.md/mourning-basket-with-red-roses/"
"xof_mourning_003","Mourning composition ""Quiet peace""","Mourning composition with rose, orchid, eustoma, chrysanthemum, and eucalyptus.","2950","Mourning flower arrangement","Rose / orchid / eustoma / chryzantema / eucalypt","https://xoflowers.md/mourning-composition-quiet-peace/"
"xof_mourning_004","Mourning composition ""Bright farewell""","Mourning composition with rose, orchid, eustoma, and chrysanthemum.","6400","Mourning flower arrangement","Rose / orchid / eustoma / chryzantema","https://xoflowers.md/mourning-composition-bright-farewell/"
"xof_mourning_005","A mourning basket of white roses","A mourning basket composed of white roses, available in S, M, XL sizes.","2500","Mourning flower arrangement","Rose","https://xoflowers.md/mourning-basket-of-white-roses/"
"xof_mourning_006","Funeral basket with white roses","A funeral basket composed solely of white roses.","3000","Mourning flower arrangement","roses","https://xoflowers.md/funeral-basket-with-white-roses/"
"xof_mourning_007","Funeral basket вЂњRest in peaceвЂќ","A funeral basket named 'Rest in peace' with chrysanthemum, eustoma, and lily.","3600","Mourning flower arrangement","chrysanthemum / eustoma / lily","https://xoflowers.md/funeral-basket-rest-in-peace/"
"xof_greeting_card_001","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-1/"
"xof_greeting_card_002","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-2/"
"xof_greeting_card_003","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-3/"
"xof_greeting_card_004","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-4/"
"xof_greeting_card_005","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-5/"
"xof_greeting_card_006","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-6/"
"xof_greeting_card_007","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-7/"
"xof_greeting_card_008","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-8/"
"xof_greeting_card_009","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-9/"
"xof_greeting_card_010","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-10/"
"xof_greeting_card_011","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-11/"
"xof_greeting_card_012","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-12/"
"xof_greeting_card_013","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-13/"
"xof_greeting_card_014","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-14/"
"xof_greeting_card_015","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-15/"
"xof_greeting_card_016","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-16/"
"xof_greeting_card_017","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-17/"
"xof_greeting_card_018","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-18/"
"xof_greeting_card_019","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-19/"
"xof_greeting_card_020","Greeting card","Greeting card, made of paper.","20","Greeting card",,"https://xoflowers.md/greeting-card-20/"
"xof_greeting_card_021","Greeting card","Greeting card.","20","Greeting card",,"https://xoflowers.md/greeting-card-21/"
"xof_greeting_card_022","Greeting card","Greeting card.","20","Greeting card",,"https://xoflowers.md/greeting-card-22/"
"xof_greeting_card_023","Greeting card","Greeting card.","20","Greeting card",,"https://xoflowers.md/greeting-card-23/"
"xof_greeting_card_024","Greeting card","Greeting card.","20","Greeting card",,"https://xoflowers.md/greeting-card-24/"
"xof_greeting_card_025","Greeting card","Greeting card.","20","Greeting card",,"https://xoflowers.md/greeting-card-25/"
"xof_greeting_card_026","Greeting card - She and He","Greeting card - She and He.","20","Greeting card",,"https://xoflowers.md/greeting-card-she-and-he/"
"xof_greeting_card_027","Greeting card ""You are so magical""","Greeting card ""You are so magical"".","20","Greeting card",,"https://xoflowers.md/greeting-card-you-are-so-magical/"
"xof_greeting_card_028","Greeting card ""LOVE YOU SO MATCHA""","Greeting card ""LOVE YOU SO MATCHA"".","20","Greeting card",,"https://xoflowers.md/greeting-card-love-you-so-matcha/"
"xof_greeting_card_029","Greeting card ""I LOVE YOU""","Greeting card ""I LOVE YOU"".","20","Greeting card",,"https://xoflowers.md/greeting-card-i-love-you/"
"xof_greeting_card_030","Greeting card","Greeting card.","20","Greeting card",,"https://xoflowers.md/greeting-card-30/"
"xof_greeting_card_031","Greeting card ""Happy Birthday""","Greeting card ""Happy Birthday"".","20","Greeting card",,"https://xoflowers.md/greeting-card-happy-birthday-1/"
"xof_greeting_card_032","Greeting card","Greeting card.","20","Greeting card",,"https://xoflowers.md/greeting-card-32/"
"xof_greeting_card_033","Greeting card","Greeting card.","20","Greeting card",,"https://xoflowers.md/greeting-card-33/"
"xof_greeting_card_034","Greeting card","Greeting card.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-34/"
"xof_greeting_card_035","Greeting card ""Danseaza viata asta frumos!""","Greeting card with the text ""Danseaza viata asta frumos!"".","20","Greeting card",,"https://xoflowers.md/a-greeting-card-danseaza-viata-asta-frumos/"
"xof_greeting_card_036","Greeting card","Greeting card.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-36/"
"xof_greeting_card_037","Greeting card","Greeting card.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-37/"
"xof_greeting_card_038","Greeting card ""Happy Birthday""","Greeting card ""Happy Birthday"".","20","Greeting card",,"https://xoflowers.md/a-greeting-card-happy-birthday-2/"
"xof_greeting_card_039","Greeting card ""Happy Birthday""","Greeting card ""Happy Birthday"".","20","Greeting card",,"https://xoflowers.md/a-greeting-card-happy-birthday-3/"
